id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
12756749,90264b78-be08-4d6a-8f4e-e676f0fac66d,2018-05-24 6:47:54 AM GMT+05:30,2018-05-24,2018-05-24 01:17:54 UTC,Chennai,744298,sreeja,Sreeja Rachaveelpula,2018-05-24 01:18:45 UTC,2020-06-25 02:41:50 UTC,research,,https://www.inaturalist.org/observations/12756749,https://static.inaturalist.org/photos/18483960/medium.jpeg,,,,2,0,false,2,"Sahara Rd Number 3, Sahara Estate, Mansoorabad, Hyderabad, Telangana 500070, India",17.3495366667,78.5696933333,7,,,,7,,,false,,,,Rangareddi,Telangana,India,Telangana,Ranga Reddy,Popping Pod,Ruellia tuberosa,popping pod,Plantae,291119
12761960,2e4836fc-592f-4757-9de5-b54a46458508,2018/04/11 6:43 AM IST,2018-04-11,2018-04-11 03:43:00 UTC,Jerusalem,346436,rajibmaulick,Rajib Maulick,2018-05-24 05:11:12 UTC,2019-07-25 17:26:25 UTC,research,,https://www.inaturalist.org/observations/12761960,https://static.inaturalist.org/photos/18492825/medium.jpeg,,"Bon tamak, Nicotiana plumbaginifolia, Plantae, Angiosperms, Eudicots, Asterids, Solanales, Solanaceae, Nicotiana, Durgapur","Bon tamak, Nicotiana plumbaginifolia, Plantae, Angiosperms, Eudicots, Asterids, Solanales, Solanaceae, Nicotiana, Durgapur, Barddhaman, West Bengal, India, 11/04/18",1,0,false,,"B-Zone, Durgapur, West Bengal, India",23.5676588,87.3165222,2987,,,,2987,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Tex-Mex tobacco,Nicotiana plumbaginifolia,Tex-Mex tobacco,Plantae,165705
12795667,01f61384-e932-417a-9689-6c1bdd7243d4,2018/05/25 8:50 AM IST,2018-05-25,2018-05-25 05:50:00 UTC,Jerusalem,346436,rajibmaulick,Rajib Maulick,2018-05-25 12:12:09 UTC,2019-04-16 09:33:17 UTC,research,,https://www.inaturalist.org/observations/12795667,https://static.inaturalist.org/photos/18552000/medium.jpeg,,"Siam weed, Assam lata, Chromolaena odorata, Plantae, Angiosperms, Eudicots, Asterids, Asterales, Asteraceae, Chromolaena, Durgapur","Siam weed, Assam lata, Chromolaena odorata, Plantae, Angiosperms, Eudicots, Asterids, Asterales, Asteraceae, Chromolaena, Durgapur/25/05/18",2,0,false,,"Deul Road, Bistupur, West Bengal 713212, India",23.6131735,87.440435,203,,,,203,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Chromolaena odorata,Chromolaena odorata,Siam weed,Plantae,199400
12800928,a037ee61-888e-4bc3-b942-936a969a5313,2018/05/25 10:03 AM IST,2018-05-25,2018-05-25 07:03:00 UTC,Jerusalem,346436,rajibmaulick,Rajib Maulick,2018-05-25 15:55:49 UTC,2018-05-26 14:55:21 UTC,research,,https://www.inaturalist.org/observations/12800928,https://static.inaturalist.org/photos/18560610/medium.jpeg,,"Wild Tamarind, Subabul, Leucaena leucocephala, Plantae, Angiosperms, Eudicots, Rosids, Fabales, Fabaceae, Caesalpinioideae, Mimosoid clade, Leucaena, Durgapur","Wild Tamarind, Subabul, Leucaena leucocephala, Plantae, Angiosperms, Eudicots, Rosids, Fabales, Fabaceae, Caesalpinioideae, Mimosoid clade, Leucaena, Durgapur, Barddhaman, West Bengal, India, 25/05/18",1,0,false,,"Deul Road, Bistupur, West Bengal 713212, India",23.6131735,87.440435,203,,,,203,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,White leadtree,Leucaena leucocephala,White leadtree,Plantae,47447
12824974,3379b9f6-25a4-4d0a-a3da-f5decf181880,2018/05/25 8:05 AM IST,2018-05-25,2018-05-25 05:05:00 UTC,Jerusalem,346436,rajibmaulick,Rajib Maulick,2018-05-26 13:39:50 UTC,2019-03-21 13:02:33 UTC,research,,https://www.inaturalist.org/observations/12824974,https://static.inaturalist.org/photos/18602766/medium.jpeg,,"Bellyache Bush, Cotton-leaf physic nut, Plantae, Angiosperms, Eudicots, Rosids, Malpighiales, Euphorbiaceae, Jatropha, Durgapur, Jatropha gossypifolia, Lal Bheranda","Bellyache Bush, Cotton-leaf physic nut, Lal bheranda, Jatropha gossypifolia, Plantae, Angiosperms, Eudicots, Rosids, Malpighiales, Euphorbiaceae, Jatropha, Durgapur, Barddhaman, West Bengal, India, 25/05/18",1,0,false,,"Deul Road, Bistupur, West Bengal 713212, India",23.6131735,87.440435,203,,,,203,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Bellyache Bush,Jatropha gossypiifolia,Bellyache Bush,Plantae,119099
12883083,cc1d745e-d1fe-4a13-ad62-e02277b6920d,2018-05-27 4:48:34 PM IST,2018-05-27,2018-05-27 13:48:34 UTC,Jerusalem,579708,ravinaidu,Ravi Naidu,2018-05-28 04:15:40 UTC,2024-10-19 03:33:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12883083,https://inaturalist-open-data.s3.amazonaws.com/photos/18704122/medium.jpeg,,,,1,0,false,2,"School Gali, Jagdalpur, Chhattisgarh 494001, India",19.0663203004,82.0397029576,12,,,,12,,,false,,,,Bastar,Chhattisgarh,India,Chhattisgarh,Bastar,Santa Maria feverfew,Parthenium hysterophorus,Santa Maria feverfew,Plantae,126424
12890536,c83491db-4cef-4f02-9608-fdd0f8d464c4,2018-05-27 1:51:43 PM GMT+05:30,2018-05-27,2018-05-27 08:21:43 UTC,Chennai,991348,hemanth,Hemanth MV,2018-05-28 13:50:27 UTC,2019-11-08 00:45:48 UTC,casual,,https://www.inaturalist.org/observations/12890536,https://static.inaturalist.org/photos/18717123/medium.jpg,,,Its a medicinal plant.,1,0,true,2,"Nadupalli, Karnataka 563103, India",13.1227779388,78.173614502,,,,,,,,false,gps,gps,,Kolar,Karnataka,India,Karnataka,Kolar,Air Plant,Kalanchoe pinnata,Air Plant,Plantae,164333
12918252,b68ab1f9-2213-4b39-80fb-5653043386db,Tue May 29 2018 10:31:17 GMT+0530 (GMT+5:30),2018-05-29,2018-05-29 05:01:17 UTC,Chennai,993476,namanpareek,Naman Pareek,2018-05-29 05:03:40 UTC,2019-07-26 17:23:48 UTC,research,,https://www.inaturalist.org/observations/12918252,https://static.inaturalist.org/photos/18765818/medium.jpg,,,,3,0,false,3,"Jansath, , Uttar Pradesh, IN",29.486301248,77.9895539303,10,,,,10,,,false,,,,Bijnor,Uttar Pradesh,India,Uttar Pradesh,Bijnor,hemp,Cannabis sativa,Cannabis,Plantae,75997
12918267,26038e1e-f9bb-4c11-b0f6-c595b35887ae,Tue May 29 2018 10:31:50 GMT+0530 (GMT+5:30),2018-05-29,2018-05-29 05:01:50 UTC,Chennai,993476,namanpareek,Naman Pareek,2018-05-29 05:04:30 UTC,2019-07-26 17:23:49 UTC,research,,https://www.inaturalist.org/observations/12918267,https://static.inaturalist.org/photos/18765831/medium.jpg,,,,3,0,false,3,"Jansath, , Uttar Pradesh, IN",29.4862740906,77.9897183833,5,,,,5,,,false,,,,Bijnor,Uttar Pradesh,India,Uttar Pradesh,Bijnor,hemp,Cannabis sativa,Cannabis,Plantae,75997
12927579,8aa7198d-5f91-4875-b5be-bdb087064fd3,2018/05/22 3:03 PM IST,2018-05-22,2018-05-22 12:03:00 UTC,Jerusalem,346436,rajibmaulick,Rajib Maulick,2018-05-29 16:26:18 UTC,2018-06-03 22:00:58 UTC,research,,https://www.inaturalist.org/observations/12927579,https://static.inaturalist.org/photos/18782853/medium.jpg,,"Malvastrum coromandelianum, Plantae, Malvales, Malvaceae, Malvoideae, Malveae, Malvastrum, Durgapur","Malvastrum coromandelianum, Plantae, Malvales, Malvaceae, Malvoideae, Malveae, Malvastrum, Durgapur, Barddhaman, West Bengal, India, 22/05/18",1,0,false,,"Industrial Area, Durgapur, West Bengal, India",23.54555175,87.2559362778,,,,,,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,three-lobe false mallow,Malvastrum coromandelianum,three-lobe false mallow,Plantae,165115
12949839,abc9cfa3-dc66-437b-ae86-c2e65c9291d0,2018-05-27 9:39:52 AM IST,2018-05-27,2018-05-27 06:39:52 UTC,Jerusalem,995417,indukrishnakumar,Indu Krishnakumar,2018-05-30 11:55:37 UTC,2019-07-23 11:56:31 UTC,research,,https://www.inaturalist.org/observations/12949839,https://static.inaturalist.org/photos/18822384/medium.jpeg,,,,3,0,false,2,"5th Main Rd, Royal County, 1st Phase, Gottigere, Bengaluru, Karnataka 560083, India",12.8598814011,77.5773086548,,,,,,,,false,gps,gps,,Bangalore,Karnataka,India,Karnataka,Bangalore,castor bean,Ricinus communis,castor bean,Plantae,56739
12949846,e2fe002e-fb9f-4ad6-ba55-113bddeb13a5,2018-05-27 9:23:12 AM IST,2018-05-27,2018-05-27 06:23:12 UTC,Jerusalem,995417,indukrishnakumar,Indu Krishnakumar,2018-05-30 11:56:11 UTC,2018-06-25 08:51:43 UTC,research,,https://www.inaturalist.org/observations/12949846,https://static.inaturalist.org/photos/18872139/medium.jpeg,,,,2,0,false,2,"5th Main Rd, Royal County, 1st Phase, Gottigere, Bengaluru, Karnataka 560083, India",12.8596992493,77.5777435303,,,,,,,,false,gps,gps,,Bangalore,Karnataka,India,Karnataka,Bangalore,stinking passionflower,Passiflora foetida,stinking passionflower,Plantae,51448
12955636,6f567fca-cc01-4cad-90c0-5fcc3e887b75,2010/07/15 5:50 AM HST,2010-07-15,2010-07-15 15:50:00 UTC,Hawaii,521220,drbh2o,Matt,2018-05-30 15:51:41 UTC,2023-07-06 21:22:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12955636,https://inaturalist-open-data.s3.amazonaws.com/photos/18832179/medium.jpg,,,,1,0,false,,"Jeemanagalam, Hosur, TamilNadu, Tamil Nadu 635103, India",12.8015695,77.8563792,209,,,,209,,,false,,,,Krishnagiri,Tamil Nadu,India,Tamil Nadu,Krishnagiri,Sensitive Plant,Mimosa pudica,Sensitive Plant,Plantae,51921
12978253,46912eb9-635e-42a9-ab97-e877140dcd25,2018-05-27 9:11:30 AM IST,2018-05-27,2018-05-27 06:11:30 UTC,Jerusalem,995417,indukrishnakumar,Indu Krishnakumar,2018-05-31 10:54:02 UTC,2019-07-18 09:44:47 UTC,research,,https://www.inaturalist.org/observations/12978253,https://static.inaturalist.org/photos/18872150/medium.jpeg,,,,2,0,false,2,"2nd St Rd, Royal County, 1st Phase, Gottigere, Bengaluru, Karnataka 560083, India",12.8597126007,77.5762863159,,,,,,,,false,gps,gps,,Bangalore,Karnataka,India,Karnataka,Bangalore,common lantana,Lantana camara,common lantana,Plantae,50333
12990603,219762fd-dd5a-4592-aa5c-9200e245e707,Sat Jan 27 2018 10:47:34 GMT+0530 (GMT+5:30),2018-01-27,2018-01-27 05:17:34 UTC,Chennai,998326,nikhil9,Nikhil Labhsetwar,2018-05-31 20:09:33 UTC,2020-07-02 01:29:59 UTC,research,,https://www.inaturalist.org/observations/12990603,https://static.inaturalist.org/photos/18893834/medium.jpg,,,,2,0,false,3,"Malattaru River, Gudiyattam, Tamil Nadu, IN",12.945275,78.6623916667,5,,,,5,,,false,,,,Vellore,Tamil Nadu,India,Tamil Nadu,Vellore,薊罌粟,Argemone mexicana,Mexican prickly poppy,Plantae,128533
13005924,4ff55a12-8da8-49dc-abc4-4516b6d7fc69,Fri Jun 01 2018 13:47:28 GMT+0530 (GMT+5:30),2018-06-01,2018-06-01 08:17:28 UTC,Chennai,922244,srinivasbalachander,Srinivas Balachander,2018-06-01 08:17:33 UTC,2018-09-05 11:48:33 UTC,casual,,https://www.inaturalist.org/observations/13005924,https://static.inaturalist.org/photos/18920571/medium.jpg,,,,1,0,true,3,"Bangalore, IN-KA, IN",12.9389069695,77.594298916,30,,,,30,,,false,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,trailing daisy,Sphagneticola trilobata,trailing daisy,Plantae,246102
13007506,f7629136-c80a-4b81-a59b-0a5b709728c9,Fri Jun 01 2018 16:36:58 GMT+0500 (GMT+5),2018-06-01,2018-06-01 11:36:58 UTC,Ekaterinburg,824739,drmuhammadnaeemkhawaja,Dr. Muhammad Naeem Khawaja,2018-06-01 11:37:20 UTC,2018-10-22 03:31:58 UTC,research,,https://www.inaturalist.org/observations/13007506,https://static.inaturalist.org/photos/18967311/medium.jpg,,,,2,0,false,3,", , , ",34.358882024,73.4884249885,5,,,,5,,,false,,,,Azad Kashmir,Azad Kashmir,Pakistan,Azad Kashmir,Azad Kashmir,Paper mulberry,Broussonetia papyrifera,Paper mulberry,Plantae,128032
13037516,ff82f076-998e-473d-8818-6d3f69ea77f5,2018/05/28 11:09 AM IST,2018-05-28,2018-05-28 08:09:00 UTC,Jerusalem,346436,rajibmaulick,Rajib Maulick,2018-06-02 13:43:35 UTC,2020-12-23 15:07:01 UTC,research,,https://www.inaturalist.org/observations/13037516,https://static.inaturalist.org/photos/18975738/medium.jpeg,,"Sweet Broom Weed, Sweet Broom Wort, Bon Dhonya, Scoparia dulcis, Plantae, Angiosperms, Eudicots, Asterids, Lamiales, Plantaginaceae, Scoparia, Durgapur","Sweet Broom Weed, Sweet Broom Wort, Bon Dhonya, Scoparia dulcis, Plantae, Angiosperms, Eudicots, Asterids, Lamiales, Plantaginaceae, Scoparia, Durgapur, Barddhaman, West Bengal, India, 28/05/18",1,0,false,,"B-Zone, Durgapur, West Bengal, India",23.5676588,87.3165222,2987,,,,2987,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,licorice weed,Scoparia dulcis,licorice weed,Plantae,317963
13132830,204aa153-9184-4fc4-9d95-749a2153ac37,Tue Jun 05 2018 08:33:25 GMT+0530 (GMT+5:30),2018-06-05,2018-06-05 03:03:25 UTC,Chennai,999822,sukhminder,,2018-06-05 03:04:21 UTC,2018-06-05 03:04:35 UTC,needs_id,,https://www.inaturalist.org/observations/13132830,https://static.inaturalist.org/photos/19150075/medium.jpg,,,,0,0,false,3,"Loca Aam Bagan Railway Colony, Bardhaman, West Bengal, IN",23.2443482476,87.8698355333,5,,,,5,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,,Robinia pseudoacacia,black locust,Plantae,56088
13136629,974821d4-ccd8-4afa-a05e-ae31e4d527b1,Thu May 31 2018 15:59:45 GMT+0530 (GMT+5:30),2018-05-31,2018-05-31 10:29:45 UTC,Chennai,1007806,dinesh_kumar_anandan,,2018-06-05 07:01:27 UTC,2019-11-27 21:49:32 UTC,casual,,https://www.inaturalist.org/observations/13136629,https://static.inaturalist.org/photos/19157402/medium.jpg,,,,1,0,true,3,"Salem, Ayothiapattinam, Tamil Nadu, IN",11.669055,78.2325966667,,,,,,,,false,,,,Salem,Tamil Nadu,India,Tamil Nadu,Salem,Heart of Jesus,Caladium bicolor,Heart of Jesus,Plantae,283377
13178509,99aa3e85-3558-48e8-a0f5-298a6b6d6be9,2018/06/03 9:26 AM IST,2018-06-03,2018-06-03 06:26:00 UTC,Jerusalem,346436,rajibmaulick,Rajib Maulick,2018-06-06 16:47:48 UTC,2018-06-06 16:50:21 UTC,needs_id,,https://www.inaturalist.org/observations/13178509,https://static.inaturalist.org/photos/19256194/medium.jpeg,,"Carpet grass, Axonopus compressus, Plantae, Angiosperms, Monocots, Commelinids, Poales, Poaceae, Axonopus, Durgapur","Carpet grass, Axonopus compressus, Plantae, Angiosperms, Monocots, Commelinids, Poales, Poaceae, Axonopus, Durgapur, Barddhaman, West Bengal, India, 03/06/18",0,0,false,,"Bistupur, West Bengal, India",23.593815,87.4256816667,,,,,,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Broadleaf Carpetgrass,Axonopus compressus,broadleaf carpetgrass,Plantae,159110
13208150,8b1e5d65-3a54-46f7-b712-bfcfcd85a80d,Thu Jun 07 2018 22:21:45 GMT+0530 (GMT+5:30),2018-06-07,2018-06-07 16:51:45 UTC,Chennai,875813,mvkeerthi,,2018-06-07 16:51:54 UTC,2019-08-09 07:08:58 UTC,casual,,https://www.inaturalist.org/observations/13208150,https://static.inaturalist.org/photos/19312573/medium.jpg,,,A lovely invitation for summer by mother Nature ,0,0,true,3,"ADS Marg, Mumbai, Maharashtra, IN",19.1181719912,72.9031233645,1,,,,1,,,false,,,,Greater Bombay,Maharashtra,India,Maharashtra,Mumbai Suburban,,Acacia dealbata,Silver wattle,Plantae,53343
13225627,98d7e38e-e71a-4c1b-8381-317bd824e70e,2018-06-08 1:29:15 PM IST,2018-06-08,2018-06-08 10:29:15 UTC,Jerusalem,1012587,akshitseth,Akshit Seth,2018-06-08 08:00:14 UTC,2020-04-25 02:31:03 UTC,casual,,https://www.inaturalist.org/observations/13225627,https://static.inaturalist.org/photos/19344057/medium.jpeg,,,Near palolem beach.,2,0,true,2,"South Goa, IN-GA, IN",15.0108333333,74.0276583333,8,,,,8,,,false,,,,South Goa,Goa,India,Goa,South Goa,Banderilla sudamericana,Caladium bicolor,Heart of Jesus,Plantae,283377
13254095,769af336-17e7-4da6-8285-b9a7c3445bfd,Sat Jun 09 2018 09:59:03 GMT+0530 (GMT+5:30),2018-06-09,2018-06-09 04:29:03 UTC,Chennai,936973,akilan,,2018-06-09 07:24:58 UTC,2019-11-07 02:38:36 UTC,research,,https://www.inaturalist.org/observations/13254095,https://static.inaturalist.org/photos/19395857/medium.jpg,,,,1,0,false,3,"Vibhutipura, Bengaluru South, Karnataka, IN",12.976931599,77.68960258,5,,,,5,,,false,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,common water hyacinth,Pontederia crassipes,common water hyacinth,Plantae,962637
13255026,2e8df2ee-6048-4fac-949d-2c4f0efeadf1,2018-06-09 1:21:15 PM GMT+05:30,2018-06-09,2018-06-09 07:51:15 UTC,Chennai,1001007,susmitabera,Susmita Bera,2018-06-09 09:05:39 UTC,2018-06-09 09:10:33 UTC,needs_id,,https://www.inaturalist.org/observations/13255026,https://static.inaturalist.org/photos/19397386/medium.jpeg,,,Plant with yellow coloured flower,0,0,false,2,"Adampur, West Bengal 721148, India",22.55372,87.80906,10,,,,10,,,false,,,,West Midnapore,West Bengal,India,West Bengal,Pashchim Medinipur,sweet acacia,Vachellia farnesiana,Sweet acacia,Plantae,79472
13257067,031dd759-1edd-4b25-bf4e-f64fa5d17532,Sat Jun 09 2018 10:27:49 GMT+0530 (GMT+5:30),2018-06-09,2018-06-09 04:57:49 UTC,Chennai,936973,akilan,,2018-06-09 12:20:50 UTC,2018-06-12 15:29:18 UTC,needs_id,,https://www.inaturalist.org/observations/13257067,https://static.inaturalist.org/photos/19401366/medium.jpg,,,,0,0,false,3,"Vishwajith Layout Road, Bengaluru South, Karnataka, IN",12.9755966667,77.68438,5,,,,5,,,false,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,,Sida acuta,Spinyhead Sida,Plantae,168922
13294612,2a87601d-1cdc-4802-a560-1ca9c7ebf4b9,Sat Jun 09 2018 11:24:06 GMT+0530 (GMT+5:30),2018-06-09,2018-06-09 05:54:06 UTC,Chennai,936973,akilan,,2018-06-10 13:30:58 UTC,2024-10-11 12:57:07 UTC,research,,https://www.inaturalist.org/observations/13294612,https://static.inaturalist.org/photos/19467022/medium.jpg,,,,1,0,false,3,"Karnataka, IN",12.9589945127,77.7784021154,10,,,,31057,obscured,,true,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,creeping woodsorrel,Oxalis corniculata,Creeping Woodsorrel,Plantae,53168
13296202,db10dad1-a2fa-4877-8b12-4bedef35c1c6,2018-06-10 7:46:33 am GMT+05:30,2018-06-10,2018-06-10 02:16:33 UTC,Chennai,951127,aniruddha_singhamahapatra,Aniruddha Singhamahapatra,2018-06-10 14:35:45 UTC,2020-05-02 14:44:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13296202,https://static.inaturalist.org/photos/19470003/medium.jpeg,,,,1,0,false,2,"Unnamed Road, Kadma, West Bengal 722151, India",22.9883690162,87.0061866939,129,,,,129,,,false,gps,gps,,Bankura,West Bengal,India,West Bengal,Bankura,Sickle Senna,Senna tora,Sickle Senna,Plantae,168855
13299235,07f727e5-6dca-4f27-bbfb-5b386a2fd661,2018-06-10 2:39:27 PM GMT+05:30,2018-06-10,2018-06-10 09:09:27 UTC,Chennai,1001007,susmitabera,Susmita Bera,2018-06-10 15:54:48 UTC,2019-07-27 07:59:18 UTC,research,,https://www.inaturalist.org/observations/13299235,https://static.inaturalist.org/photos/19475173/medium.jpeg,,,Plant,2,0,false,2,"Bhatra, West Bengal, India",23.1483956244,86.9821074978,11271095,,,,11271095,,open,false,gps,gps,,Bankura,West Bengal,India,West Bengal,Bankura,false daisy,Eclipta prostrata,false daisy,Plantae,76765
13327064,52a61f93-8769-4193-aed8-5a0a3163beda,2018-06-11 11:00:41 AM GMT+05:30,2018-06-11,2018-06-11 05:30:41 UTC,Chennai,1001007,susmitabera,Susmita Bera,2018-06-11 07:33:35 UTC,2019-07-30 19:42:35 UTC,research,,https://www.inaturalist.org/observations/13327064,https://static.inaturalist.org/photos/19524713/medium.jpeg,,,Drought avoiding plants. First found in Mexico and now it can be found in many parts of world,1,0,false,2,"Babunpara, Faridpur, West Bengal 721148, India",22.5607677,87.8123717,2585,,,,2585,,,false,,,,West Midnapore,West Bengal,India,West Bengal,Pashchim Medinipur,Mexican prickly poppy,Argemone mexicana,Mexican prickly poppy,Plantae,128533
13327202,5e831e31-b3b7-455b-ba89-ffbb405978ad,2018-06-11 11:00:56 AM GMT+05:30,2018-06-11,2018-06-11 05:30:56 UTC,Chennai,1001007,susmitabera,Susmita Bera,2018-06-11 07:47:44 UTC,2021-08-28 12:37:34 UTC,research,,https://www.inaturalist.org/observations/13327202,https://static.inaturalist.org/photos/20062149/medium.jpeg,,,Parthenium,1,0,false,2,"Babunpara, Faridpur, West Bengal 721148, India",22.5607677,87.8123717,2585,,,,2585,,,false,,,,West Midnapore,West Bengal,India,West Bengal,Pashchim Medinipur,Santa Maria feverfew,Parthenium hysterophorus,Santa Maria feverfew,Plantae,126424
13328380,e8115202-f106-412d-9497-4bed4f3f30c1,2018-02-24 10:21:49 AM IST,2018-02-24,2018-02-24 08:21:49 UTC,Jerusalem,63135,suhelq,Suhel Quader,2018-06-11 10:17:51 UTC,2019-08-06 04:29:08 UTC,research,CC-BY,https://www.inaturalist.org/observations/13328380,https://inaturalist-open-data.s3.amazonaws.com/photos/19527406/medium.jpeg,,,,2,0,false,2,"Chittoor, IN-AP, IN",13.635928154,78.4507141113,,,,,,,,false,gps,gps,,Chittoor,Andhra Pradesh,India,Andhra Pradesh,Chittoor,Blackbead,Pithecellobium dulce,Madras thorn,Plantae,166920
13365177,889eebd2-8510-47e3-b439-3efca4cc1637,Sat Jun 09 2018 10:05:39 GMT+0530 (GMT+5:30),2018-06-09,2018-06-09 04:35:39 UTC,Chennai,936973,akilan,,2018-06-12 15:21:03 UTC,2020-12-04 19:09:08 UTC,research,,https://www.inaturalist.org/observations/13365177,https://static.inaturalist.org/photos/19593386/medium.jpg,,,,2,0,false,3,"4th Cross Road, Bengaluru South, Karnataka, IN",12.9747616667,77.6916883333,5,,,,5,,,false,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,Bush Morning Glory,Ipomoea carnea,Bush Morning Glory,Plantae,164081
13365490,9d183b73-5d89-442f-a9a2-0e8e69b385fb,Sat Jun 09 2018 09:36:19 GMT+0530 (GMT+5:30),2018-06-09,2018-06-09 04:06:19 UTC,Chennai,936973,akilan,,2018-06-12 15:31:15 UTC,2018-06-16 05:38:17 UTC,research,,https://www.inaturalist.org/observations/13365490,https://static.inaturalist.org/photos/19593765/medium.jpg,,,,1,0,false,3,"Vertur Kere, Bengaluru South, Karnataka, IN",12.9717466667,77.6867616667,5,,,,5,,,false,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,Santa Maria feverfew,Parthenium hysterophorus,Santa Maria feverfew,Plantae,126424
13365649,61cba5a6-7e12-42b5-9cd6-faf1882d856f,Sat Jun 09 2018 09:34:40 GMT+0530 (GMT+5:30),2018-06-09,2018-06-09 04:04:40 UTC,Chennai,936973,akilan,,2018-06-12 15:39:58 UTC,2019-07-23 11:56:29 UTC,research,,https://www.inaturalist.org/observations/13365649,https://static.inaturalist.org/photos/19594138/medium.jpg,,,,2,0,false,3,"Vibhutipura, Bengaluru South, Karnataka, IN",12.9719366667,77.6876,5,,,,5,,,false,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,castor bean,Ricinus communis,castor bean,Plantae,56739
13427117,0c2745f5-2360-46b4-88ef-a6eeaa1d50d5,2018-06-14 10:33:36 AM GMT+05:30,2018-06-14,2018-06-14 05:03:36 UTC,Chennai,1001007,susmitabera,Susmita Bera,2018-06-14 17:23:22 UTC,2019-11-09 07:50:57 UTC,research,,https://www.inaturalist.org/observations/13427117,https://static.inaturalist.org/photos/19701925/medium.jpeg,,,Sure that it is this species.....,2,0,false,2,"Babunpara, Faridpur, West Bengal 721148, India",22.5607087,87.8121903,2576,,,,2576,,,false,,,,West Midnapore,West Bengal,India,West Bengal,Pashchim Medinipur,紅葉痲瘋樹,Jatropha gossypiifolia,Bellyache Bush,Plantae,119099
13427130,358dee92-8893-410d-8dd7-88a2e93da053,2018-06-14 12:23:13 PM GMT+05:30,2018-06-14,2018-06-14 06:53:13 UTC,Chennai,1001007,susmitabera,Susmita Bera,2018-06-14 17:24:09 UTC,2022-06-21 21:52:26 UTC,research,,https://www.inaturalist.org/observations/13427130,https://static.inaturalist.org/photos/19702047/medium.jpeg,,,,3,1,false,2,"Babunpara, Faridpur, West Bengal 721148, India",22.5607087,87.8121903,2576,,,,2576,,,false,,,,West Midnapore,West Bengal,India,West Bengal,Pashchim Medinipur,metel devil's trumpet,Datura metel,metel devil's trumpet,Plantae,48602
13446226,e55cee90-e72f-4d53-a67b-3d4a8a5b8a68,2018-06-14 10:38:23 AM GMT+05:30,2018-06-14,2018-06-14 05:08:23 UTC,Chennai,1001007,susmitabera,Susmita Bera,2018-06-15 10:34:20 UTC,2018-06-16 06:13:39 UTC,research,,https://www.inaturalist.org/observations/13446226,https://static.inaturalist.org/photos/19736167/medium.jpeg,,,,1,0,false,2,"Adampur, West Bengal 721148, India",22.5537733333,87.80894,9,,,,9,,,false,,,,West Midnapore,West Bengal,India,West Bengal,Pashchim Medinipur,Sensitive Plant,Mimosa pudica,Sensitive Plant,Plantae,51921
13451128,ca96136d-48c9-4da2-94e7-c6a666c0333e,Fri Jun 15 2018 09:20:39 GMT+0530 (GMT+5:30),2018-06-15,2018-06-15 03:50:39 UTC,Chennai,1026497,charan79,,2018-06-15 15:00:44 UTC,2018-09-07 08:55:49 UTC,research,,https://www.inaturalist.org/observations/13451128,https://static.inaturalist.org/photos/19743965/medium.jpg,,,,2,0,false,3,"Madikeri, Madikeri, Karnataka, IN",12.4410090968,75.7178975736,5,,,,5,,,false,,,,Kodagu,Karnataka,India,Karnataka,Kodagu,trailing daisy,Sphagneticola trilobata,trailing daisy,Plantae,246102
